seed,distribution,certificate_type,target_sparsity,actual_sparsity,valid_tiles,certificate_violations,naive_mismatch_count,naive_mismatch_rate,false_drop_count,false_drop_rate,false_keep_count,false_keep_rate,certimask_mismatch_count,certimask_match_rate,certain_keep_count,certain_drop_count,ambiguous_count,refinement_rate,rho_mean,rho_p50,rho_p90,rho_p99,rho_max,margin_over_bound_mean,margin_over_bound_p50,margin_over_bound_p90
42,normal,actual,0.7,0.7084544573643411,66048,0,692,0.010477228682170542,83,0.0012566618217054264,609,0.009220566860465117,0,1.0,16024,42397,7627,0.1154766230620155,0.049887899309396744,0.04225342720746994,0.10270918160676956,0.16010062396526337,0.2843954265117645,6.242016315460205,5.273826599121094,13.021084785461426
42,normal,actual,0.8,0.8092296511627907,66048,0,645,0.009765625,53,0.0008024467054263566,592,0.008963178294573644,0,1.0,10255,49614,6179,0.0935531734496124,0.049887899309396744,0.04225342720746994,0.10270918160676956,0.16010062396526337,0.2843954265117645,7.3727498054504395,6.428919792175293,15.027912139892578
42,normal,actual,0.85,0.8580426356589147,66048,0,628,0.009508236434108527,45,0.0006813226744186047,583,0.008826913759689923,0,1.0,7432,53277,5339,0.08083515019379844,0.049887899309396744,0.04225342720746994,0.10270918160676956,0.16010062396526337,0.2843954265117645,8.266282081604004,7.433116912841797,16.419078826904297
42,normal,actual,0.9,0.9084302325581395,66048,0,573,0.008675508720930232,38,0.0005753391472868218,535,0.008100169573643411,0,1.0,4646,57100,4302,0.0651344476744186,0.049887899309396744,0.04225342720746994,0.10270918160676956,0.16010062396526337,0.2843954265117645,9.54251480102539,8.896437644958496,18.17302894592285
42,normal,analytic,0.7,0.7084544573643411,66048,0,692,0.010477228682170542,83,0.0012566618217054264,609,0.009220566860465117,0,1.0,14007,39698,12343,0.18687923934108527,0.02855508029460907,0.024185363203287125,0.05878584831953049,0.09197303652763367,0.16476431488990784,3.569499969482422,3.017895221710205,7.456851482391357
42,normal,analytic,0.8,0.8092296511627907,66048,0,645,0.009765625,53,0.0008024467054263566,592,0.008963178294573644,0,1.0,8674,47292,10082,0.15264656007751937,0.02855508029460907,0.024185363203287125,0.05878584831953049,0.09197303652763367,0.16476431488990784,4.215949058532715,3.6829731464385986,8.585132598876953
42,normal,analytic,0.85,0.8580426356589147,66048,0,628,0.009508236434108527,45,0.0006813226744186047,583,0.008826913759689923,0,1.0,6122,51342,8584,0.12996608527131784,0.02855508029460907,0.024185363203287125,0.05878584831953049,0.09197303652763367,0.16476431488990784,4.726706027984619,4.2529401779174805,9.38082504272461
42,normal,analytic,0.9,0.9084302325581395,66048,0,573,0.008675508720930232,38,0.0005753391472868218,535,0.008100169573643411,0,1.0,3777,55478,6793,0.10284944282945736,0.02855508029460907,0.024185363203287125,0.05878584831953049,0.09197303652763367,0.16476431488990784,5.456216335296631,5.0955963134765625,10.386730194091797
