batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,0,0,1,0.0,0.0,16.0,16.0,3.358917236328125,0.0,32.136871337890625,62.77569580078125
0,0,1,2,0.0,0.0,8.0,8.0,2.6035385131835938,1.03680419921875,30.183963775634766,55.554832458496094
0,0,2,3,0.3333333333333333,0.0,5.333333333333333,5.333333333333333,1.4699350595474243,2.1569366455078125,32.535770416259766,63.1618537902832
0,0,3,4,0.0,0.0,4.0,4.0,0.6094322204589844,2.714794158935547,31.299043655395508,58.13197708129883
0,0,4,5,0.0,0.0,3.2,3.2,0.799511730670929,3.4861817359924316,33.23310470581055,61.05903244018555
0,0,5,6,0.0,0.0,2.6666666666666665,2.6666666666666665,1.0005239248275757,3.8877182006835938,33.0610466003418,61.89578628540039
0,0,6,7,0.14285714285714285,0.14285714285714285,2.2857142857142856,2.2857142857142856,1.1398402452468872,3.07720947265625,30.31496810913086,57.008766174316406
0,0,7,8,0.125,0.125,2.0,2.0,1.75689697265625,3.499074935913086,32.245262145996094,63.15669631958008
0,0,8,9,0.0,0.0,1.7777777777777777,1.7777777777777777,0.9776594638824463,3.6385700702667236,30.118581771850586,57.00959777832031
0,0,9,10,0.1,0.1,1.6,1.6,1.3463256359100342,4.047624111175537,33.0122184753418,62.5297966003418
0,0,10,11,0.09090909090909091,0.09090909090909091,1.4545454545454546,1.4545454545454546,1.051649570465088,4.385717391967773,31.284971237182617,60.11749267578125
0,0,11,12,0.08333333333333333,0.08333333333333333,1.3333333333333333,1.3333333333333333,0.9966468811035156,4.531614780426025,29.388336181640625,59.345489501953125
0,0,12,13,0.07692307692307693,0.07692307692307693,1.2307692307692308,1.2307692307692308,1.9853479862213135,4.756505966186523,31.91042137145996,62.56718063354492
0,0,13,14,0.14285714285714285,0.14285714285714285,1.1428571428571428,1.1428571428571428,0.9148014783859253,3.671616792678833,29.537872314453125,57.221370697021484
0,0,14,15,0.26666666666666666,0.2,1.0666666666666667,1.0666666666666667,1.5655604600906372,4.336338996887207,32.773094177246094,63.28178024291992
0,0,15,16,0.125,0.0625,1.0,1.0,0.9956760406494141,4.606950759887695,30.494487762451172,57.576026916503906
0,1,0,1,0.0,0.0,15.0,16.0,1.9349365234375,0.0,24.219375610351562,45.594329833984375
0,1,1,2,0.0,0.0,8.0,8.0,0.4150390625,6.16015625,25.33727264404297,50.5068473815918
0,1,2,3,0.0,0.0,5.333333333333333,5.333333333333333,0.68511962890625,10.0648193359375,24.92193603515625,49.05067825317383
0,1,3,4,0.25,0.0,4.0,4.0,1.916900634765625,11.007049560546875,25.236743927001953,47.2548713684082
0,1,4,5,0.0,0.0,3.2,3.2,0.892346203327179,12.634557723999023,26.074024200439453,50.735782623291016
0,1,5,6,0.0,0.0,2.6666666666666665,2.6666666666666665,1.463714599609375,13.868245124816895,24.009538650512695,47.59962844848633
0,1,6,7,0.2857142857142857,0.14285714285714285,2.2857142857142856,2.2857142857142856,1.2183053493499756,7.7653374671936035,25.450241088867188,48.50539016723633
0,1,7,8,0.0,0.0,2.0,2.0,1.4099349975585938,8.596366882324219,27.910184860229492,50.94621276855469
0,1,8,9,0.0,0.0,1.7777777777777777,1.7777777777777777,0.9561360478401184,9.29364013671875,23.52546501159668,46.3113899230957
0,1,9,10,0.2,0.1,1.5,1.6,2.572680711746216,11.275171279907227,25.9764404296875,49.14061737060547
0,1,10,11,0.0,0.0,1.2727272727272727,1.4545454545454546,1.5156028270721436,13.066750526428223,27.371355056762695,50.704837799072266
0,1,11,12,0.0,0.0,1.0833333333333333,1.3333333333333333,1.4924825429916382,14.230392456054688,23.108556747436523,45.05753707885742
0,1,12,13,0.0,0.0,0.9230769230769231,1.2307692307692308,2.018193244934082,15.290114402770996,25.920372009277344,49.91981887817383
0,1,13,14,0.0,0.0,0.9285714285714286,1.1428571428571428,1.6391688585281372,15.170876502990723,26.621801376342773,49.77173614501953
0,1,14,15,0.06666666666666667,0.06666666666666667,0.6666666666666666,1.0666666666666667,2.1044352054595947,17.468477249145508,23.497385025024414,45.403564453125
0,1,15,16,0.0,0.0,0.625,1.0,1.5014419555664062,17.889755249023438,26.735881805419922,50.710899353027344
0,2,0,1,0.0,0.0,16.0,16.0,0.387420654296875,0.0,30.762775421142578,54.352447509765625
0,2,1,2,1.0,0.5,8.0,8.0,2.4185943603515625,0.1497344970703125,30.133146286010742,59.74877166748047
0,2,2,3,0.0,0.0,5.333333333333333,5.333333333333333,1.4801126718521118,0.4959004819393158,31.293195724487305,59.637386322021484
0,2,3,4,1.0,0.75,4.0,4.0,1.7784271240234375,0.7330398559570312,27.558107376098633,54.38212585449219
0,2,4,5,0.0,0.0,3.2,3.2,0.36366575956344604,1.1084411144256592,28.062503814697266,56.63121795654297
0,2,5,6,0.0,0.0,2.6666666666666665,2.6666666666666665,0.670745849609375,1.1421102285385132,29.857648849487305,60.305908203125
0,2,6,7,0.5714285714285714,0.42857142857142855,2.2857142857142856,2.2857142857142856,1.7715235948562622,1.1103559732437134,29.0676326751709,58.50540542602539
0,2,7,8,0.5,0.375,2.0,2.0,1.5982322692871094,1.202117919921875,26.04204559326172,51.75880432128906
0,2,8,9,0.1111111111111111,0.1111111111111111,1.7777777777777777,1.7777777777777777,0.5373365879058838,1.2993333339691162,28.633657455444336,58.34804153442383
0,2,9,10,0.1,0.1,1.6,1.6,0.4135284423828125,1.6086304187774658,30.751571655273438,60.361732482910156
0,2,10,11,0.09090909090909091,0.09090909090909091,1.4545454545454546,1.4545454545454546,0.5831853747367859,1.788465976715088,29.680570602416992,56.7806396484375
0,2,11,12,0.08333333333333333,0.08333333333333333,1.3333333333333333,1.3333333333333333,0.5723953247070312,1.8124008178710938,27.583526611328125,54.0009765625
0,2,12,13,0.0,0.0,1.2307692307692308,1.2307692307692308,0.4702054560184479,1.9378732442855835,30.048585891723633,59.60331726074219
0,2,13,14,0.8571428571428571,0.7857142857142857,1.1428571428571428,1.1428571428571428,3.5463976860046387,1.546844482421875,29.346174240112305,59.80619430541992
0,2,14,15,0.06666666666666667,0.0,1.0666666666666667,1.0666666666666667,0.9445292353630066,1.9474629163742065,28.288694381713867,54.6131591796875
0,2,15,16,0.125,0.0625,1.0,1.0,0.5687198638916016,1.8703727722167969,29.989179611206055,56.35831832885742
0,3,0,1,0.0,0.0,16.0,16.0,1.953369140625,0.0,26.69904327392578,52.65550231933594
0,3,1,2,0.0,0.0,8.0,8.0,2.3788909912109375,0.0512237548828125,25.470861434936523,52.542579650878906
0,3,2,3,0.0,0.0,5.333333333333333,5.333333333333333,2.401641845703125,0.14874267578125,25.59992218017578,52.68182373046875
0,3,3,4,0.25,0.0,4.0,4.0,0.4608001708984375,0.1277313232421875,27.591022491455078,52.64088439941406
0,3,4,5,0.0,0.0,3.2,3.2,1.350762963294983,0.427490234375,27.28146743774414,52.5514030456543
0,3,5,6,0.16666666666666666,0.16666666666666666,2.6666666666666665,2.6666666666666665,0.2914174497127533,0.3521219789981842,27.345415115356445,52.557769775390625
0,3,6,7,0.14285714285714285,0.14285714285714285,2.2857142857142856,2.2857142857142856,3.084075927734375,0.2838265597820282,26.23663330078125,52.6049690246582
0,3,7,8,0.125,0.125,2.0,2.0,0.849609375,0.29985809326171875,26.29079818725586,52.505489349365234
0,3,8,9,0.1111111111111111,0.1111111111111111,1.7777777777777777,1.7777777777777777,1.62994384765625,0.3630235493183136,27.225133895874023,52.58882522583008
0,3,9,10,0.1,0.0,1.6,1.6,0.288299560546875,0.478201299905777,27.141077041625977,52.50029754638672
0,3,10,11,0.09090909090909091,0.09090909090909091,1.4545454545454546,1.4545454545454546,2.932888984680176,0.5398975610733032,26.5137882232666,52.59428405761719
0,3,11,12,0.08333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.7630386352539062,0.65692138671875,26.94293212890625,52.49131393432617
0,3,12,13,0.07692307692307693,0.07692307692307693,1.2307692307692308,1.2307692307692308,2.865344762802124,0.8210096955299377,27.328428268432617,52.534446716308594
0,3,13,14,0.0,0.0,1.1428571428571428,1.1428571428571428,1.225191354751587,0.765380859375,27.192127227783203,52.47275924682617
0,3,14,15,0.13333333333333333,0.13333333333333333,1.0666666666666667,1.0666666666666667,1.4073607921600342,0.9044169187545776,25.90536880493164,52.56637191772461
0,3,15,16,0.0625,0.0625,1.0,1.0,1.156881332397461,0.9155635833740234,26.367290496826172,52.45298767089844
0,4,0,1,0.0,0.0,15.0,16.0,0.7681198120117188,0.0,11.929978370666504,22.869308471679688
0,4,1,2,0.5,0.0,5.5,8.0,0.6049156188964844,4.7043914794921875,12.829069137573242,23.37604331970215
0,4,2,3,0.0,0.0,4.0,5.333333333333333,0.36298370361328125,5.552772521972656,12.362358093261719,22.961484909057617
0,4,3,4,0.25,0.0,3.25,4.0,1.0225238800048828,7.16386604309082,12.50058650970459,23.775585174560547
0,4,4,5,0.2,0.0,2.0,3.2,0.5003005862236023,7.407473564147949,11.483031272888184,22.207672119140625
0,4,5,6,0.16666666666666666,0.0,1.8333333333333333,2.6666666666666665,0.34083428978919983,7.487989902496338,12.244379997253418,23.548654556274414
0,4,6,7,0.14285714285714285,0.0,2.142857142857143,2.2857142857142856,0.49619945883750916,3.1405258178710938,11.679387092590332,23.196483612060547
0,4,7,8,0.25,0.125,2.0,2.0,1.4941997528076172,4.108218193054199,12.46883487701416,22.604333877563477
0,4,8,9,0.0,0.0,1.7777777777777777,1.7777777777777777,0.34048038721084595,4.6494903564453125,12.41009521484375,23.53351402282715
0,4,9,10,0.0,0.0,1.6,1.6,0.6829376220703125,4.6915178298950195,12.178044319152832,22.54897689819336
0,4,10,11,0.2727272727272727,0.18181818181818182,1.4545454545454546,1.4545454545454546,1.4748826026916504,5.140133380889893,12.490262031555176,23.70771026611328
0,4,11,12,0.0,0.0,1.25,1.3333333333333333,0.40667724609375,5.843835353851318,12.193612098693848,21.99476432800293
0,4,12,13,0.0,0.0,1.0769230769230769,1.2307692307692308,0.38100141286849976,6.280294418334961,12.308516502380371,22.986133575439453
0,4,13,14,0.0,0.0,1.0,1.1428571428571428,0.3447761535644531,6.460083484649658,12.066502571105957,23.27227783203125
0,4,14,15,0.13333333333333333,0.13333333333333333,0.8666666666666667,1.0666666666666667,0.4925740659236908,6.426330089569092,11.974837303161621,23.085235595703125
0,4,15,16,0.0625,0.0,0.8125,1.0,0.3870992660522461,7.357753753662109,12.100238800048828,23.71817970275879
0,5,0,1,0.0,0.0,9.0,14.0,0.975555419921875,0.0,9.694992065429688,17.27328872680664
0,5,1,2,0.0,0.0,3.0,6.0,0.16678619384765625,1.7151947021484375,9.158097267150879,16.94574737548828
0,5,2,3,0.3333333333333333,0.0,2.3333333333333335,4.333333333333333,0.5159251093864441,3.671391725540161,9.12362289428711,17.52496337890625
0,5,3,4,0.25,0.0,1.5,2.75,0.5435714721679688,5.058483123779297,9.021735191345215,16.6904296875
0,5,4,5,0.0,0.0,1.6,2.6,0.7727386355400085,5.398129463195801,9.41845417022705,17.721065521240234
0,5,5,6,0.16666666666666666,0.0,1.1666666666666667,2.1666666666666665,0.3935597836971283,5.765480041503906,8.610684394836426,16.234664916992188
0,5,6,7,0.0,0.0,1.2857142857142858,2.0,0.6150904893875122,5.437617778778076,9.558234214782715,17.876079559326172
0,5,7,8,0.0,0.0,1.0,1.75,0.6458263397216797,5.943607330322266,8.5416259765625,15.844619750976562
0,5,8,9,0.0,0.0,1.1111111111111112,1.6666666666666667,0.3408169150352478,5.5345001220703125,9.74631118774414,17.9388370513916
0,5,9,10,0.0,0.0,1.0,1.5,0.32439881563186646,5.4132843017578125,7.957272529602051,15.270767211914062
0,5,10,11,0.09090909090909091,0.0,0.9090909090909091,1.4545454545454546,0.5238772034645081,6.169212818145752,9.414709091186523,17.978185653686523
0,5,11,12,0.16666666666666666,0.08333333333333333,0.8333333333333334,1.3333333333333333,0.3932431638240814,5.51959753036499,7.7849555015563965,15.648972511291504
0,5,12,13,0.0,0.0,0.7692307692307693,1.2307692307692308,0.775590181350708,5.953439712524414,9.927478790283203,17.8950252532959
0,5,13,14,0.07142857142857142,0.07142857142857142,0.7142857142857143,1.1428571428571428,0.7904303669929504,6.011250019073486,8.703557968139648,16.05069923400879
0,5,14,15,0.13333333333333333,0.06666666666666667,0.6666666666666666,1.0666666666666667,0.38792216777801514,5.968136787414551,9.80627727508545,17.798450469970703
0,5,15,16,0.0625,0.0625,0.625,0.9375,0.964756965637207,6.575360298156738,8.349642753601074,16.52281951904297
0,6,0,1,0.0,0.0,16.0,16.0,4.138336181640625,0.0,38.915916442871094,76.88347625732422
0,6,1,2,0.5,0.0,8.0,8.0,1.3131256103515625,0.562255859375,38.797210693359375,72.55956268310547
0,6,2,3,0.3333333333333333,0.0,5.333333333333333,5.333333333333333,0.390625,0.9673359990119934,34.078975677490234,65.1337890625
0,6,3,4,1.0,0.75,4.0,4.0,4.113037109375,1.4045791625976562,37.45201110839844,70.91532135009766
0,6,4,5,0.0,0.0,3.2,3.2,1.217987060546875,1.6314208507537842,41.066131591796875,76.13871765136719
