batch,head,query_block,valid_key_blocks,naive_mismatch,oracle_crossing,actual_refinement,analytic_refinement,mean_error,mean_margin,mean_actual_bound,mean_analytic_bound
0,5,60,61,0.0,0.0,0.5409836065573771,0.8360655737704918,0.8077357411384583,12.01286506652832,11.260336875915527,20.407442092895508
0,5,61,62,0.016129032258064516,0.016129032258064516,0.45161290322580644,0.8064516129032258,0.48663944005966187,12.497245788574219,10.525508880615234,20.932435989379883
0,5,62,63,0.015873015873015872,0.015873015873015872,0.4444444444444444,0.7777777777777778,0.3854576051235199,12.78728199005127,11.04642105102539,19.889917373657227
0,5,63,64,0.015625,0.015625,0.421875,0.75,0.6552934646606445,12.21014404296875,9.375375747680664,17.797378540039062
0,6,0,1,1.0,0.0,64.0,64.0,0.545074462890625,0.0,40.008644104003906,77.57553100585938
0,6,1,2,1.0,0.5,32.0,32.0,4.6136627197265625,0.3888092041015625,39.525447845458984,76.99390411376953
0,6,2,3,0.0,0.0,21.333333333333332,21.333333333333332,0.5708109736442566,0.8424072265625,40.175418853759766,74.65100860595703
0,6,3,4,1.0,0.75,16.0,16.0,1.8855972290039062,1.2093429565429688,37.09564208984375,71.13674926757812
0,6,4,5,0.0,0.0,12.8,12.8,0.4271179139614105,1.3972594738006592,34.1480598449707,67.57936096191406
0,6,5,6,0.3333333333333333,0.16666666666666666,10.666666666666666,10.666666666666666,1.6879068613052368,1.5017242431640625,34.591739654541016,65.39300537109375
0,6,6,7,0.14285714285714285,0.14285714285714285,9.142857142857142,9.142857142857142,0.8671656847000122,1.0420750379562378,37.28560256958008,69.63987731933594
0,6,7,8,0.125,0.125,8.0,8.0,2.5276718139648438,1.164581298828125,39.367435455322266,72.82830047607422
0,6,8,9,0.8888888888888888,0.7777777777777778,7.111111111111111,7.111111111111111,4.136762619018555,1.4515380859375,38.04331588745117,75.40499877929688
0,6,9,10,0.1,0.1,6.4,6.4,0.762683093547821,1.6262938976287842,39.27054214477539,77.56752014160156
0,6,10,11,0.9090909090909091,0.8181818181818182,5.818181818181818,5.818181818181818,4.500882148742676,1.5008212327957153,41.051883697509766,78.38225555419922
0,6,11,12,0.9166666666666666,0.8333333333333334,5.333333333333333,5.333333333333333,4.467569828033447,1.4115346670150757,42.239192962646484,77.8482437133789
0,6,12,13,0.5384615384615384,0.46153846153846156,4.923076923076923,4.923076923076923,1.9814218282699585,1.8548935651779175,38.86170196533203,77.0793228149414
0,6,13,14,0.7142857142857143,0.6428571428571429,4.571428571428571,4.571428571428571,2.1598663330078125,1.393190622329712,37.38988494873047,75.43785095214844
0,6,14,15,0.06666666666666667,0.06666666666666667,4.266666666666667,4.266666666666667,0.745465099811554,1.222601294517517,37.810672760009766,72.70845794677734
0,6,15,16,0.125,0.125,4.0,4.0,4.965507507324219,1.2203502655029297,35.72880935668945,68.74833679199219
0,6,16,17,0.11764705882352941,0.11764705882352941,3.764705882352941,3.764705882352941,4.691436767578125,1.2972627878189087,34.9774284362793,64.31681060791016
0,6,17,18,0.1111111111111111,0.1111111111111111,3.5555555555555554,3.5555555555555554,1.9432882070541382,1.7863515615463257,37.38675308227539,68.27420806884766
0,6,18,19,0.8947368421052632,0.8421052631578947,3.3684210526315788,3.3684210526315788,6.4147820472717285,1.701987862586975,37.17902755737305,72.0161361694336
0,6,19,20,0.1,0.05,3.2,3.2,0.7103103399276733,1.722998023033142,39.988441467285156,74.55691528320312
0,6,20,21,0.14285714285714285,0.14285714285714285,3.0476190476190474,3.0476190476190474,1.105121374130249,1.7601492404937744,39.84949493408203,76.78314971923828
0,6,21,22,0.2727272727272727,0.2727272727272727,2.909090909090909,2.909090909090909,1.068122148513794,1.7709864377975464,38.4446907043457,78.09425354003906
0,6,22,23,0.13043478260869565,0.13043478260869565,2.782608695652174,2.782608695652174,2.57846736907959,1.9752556085586548,42.17766189575195,78.33824157714844
0,6,23,24,0.2916666666666667,0.2916666666666667,2.6666666666666665,2.6666666666666665,1.450714111328125,1.8337541818618774,41.73292922973633,77.32548522949219
0,6,24,25,0.88,0.84,2.56,2.56,7.386818885803223,1.8897900581359863,41.171016693115234,75.7098388671875
0,6,25,26,0.11538461538461539,0.11538461538461539,2.4615384615384617,2.4615384615384617,2.9150824546813965,2.0604212284088135,39.812034606933594,73.905517578125
0,6,26,27,0.037037037037037035,0.037037037037037035,2.3703703703703702,2.3703703703703702,0.6099910140037537,2.0248911380767822,34.53786849975586,70.48172760009766
0,6,27,28,0.10714285714285714,0.10714285714285714,2.2857142857142856,2.2857142857142856,0.6364321112632751,1.8961900472640991,34.163063049316406,65.90116882324219
0,6,28,29,0.20689655172413793,0.1724137931034483,2.206896551724138,2.206896551724138,1.553560495376587,2.0480756759643555,34.14506149291992,66.75242614746094
0,6,29,30,0.23333333333333334,0.2,2.1333333333333333,2.1333333333333333,1.4153330326080322,2.1187093257904053,34.821510314941406,70.79257202148438
0,6,30,31,0.12903225806451613,0.0967741935483871,2.064516129032258,2.064516129032258,0.5722863078117371,2.257861614227295,39.426944732666016,74.06478881835938
0,6,31,32,0.8125,0.78125,2.0,2.0,4.135439872741699,2.178074836730957,41.22606658935547,76.06561279296875
0,6,32,33,0.09090909090909091,0.09090909090909091,1.9393939393939394,1.9393939393939394,1.272657036781311,2.1538519859313965,42.19891357421875,77.42259216308594
0,6,33,34,0.5,0.47058823529411764,1.8823529411764706,1.8823529411764706,3.148982286453247,2.314115524291992,39.95032501220703,78.55560302734375
0,6,34,35,0.4857142857142857,0.45714285714285713,1.8285714285714285,1.8285714285714285,2.7775356769561768,2.1277859210968018,40.09375,78.08891296386719
