seed,distribution,certificate_type,target_sparsity,actual_sparsity,valid_tiles,certificate_violations,naive_mismatch_count,naive_mismatch_rate,false_drop_count,false_drop_rate,false_keep_count,false_keep_rate,certimask_mismatch_count,certimask_match_rate,certain_keep_count,certain_drop_count,ambiguous_count,refinement_rate,rho_mean,rho_p50,rho_p90,rho_p99,rho_max,margin_over_bound_mean,margin_over_bound_p50,margin_over_bound_p90
42,correlated,actual,0.7,0.7084544573643411,66048,0,673,0.010189559108527133,79,0.0011960998062015503,594,0.008993459302325582,0,1.0,16312,42361,7375,0.11166121608527131,0.049714624881744385,0.04198678955435753,0.10260491073131561,0.15914659202098846,0.25579920411109924,7.370925426483154,5.448369979858398,13.758443832397461
42,correlated,actual,0.8,0.8092296511627907,66048,0,615,0.00931140988372093,68,0.0010295542635658916,547,0.00828185562015504,0,1.0,10326,49661,6061,0.09176659399224807,0.049714624881744385,0.04198678955435753,0.10260491073131561,0.15914659202098846,0.25579920411109924,8.584024429321289,6.731114387512207,15.939305305480957
42,correlated,actual,0.85,0.8580426356589147,66048,0,611,0.009250847868217055,56,0.0008478682170542636,555,0.00840297965116279,0,1.0,7542,53380,5126,0.07761022286821706,0.049714624881744385,0.04198678955435753,0.10260491073131561,0.15914659202098846,0.25579920411109924,9.529216766357422,7.805034637451172,17.4119815826416
42,correlated,actual,0.9,0.9084302325581395,66048,0,551,0.008342417635658914,27,0.0004087936046511628,524,0.007933624031007752,0,1.0,4896,57272,3880,0.05874515503875969,0.049714624881744385,0.04198678955435753,0.10260491073131561,0.15914659202098846,0.25579920411109924,11.134651184082031,9.495649337768555,19.481332778930664
42,correlated,analytic,0.7,0.7084544573643411,66048,0,673,0.010189559108527133,79,0.0011960998062015503,594,0.008993459302325582,0,1.0,14240,39828,11980,0.18138323643410853,0.028477875515818596,0.024049527943134308,0.05882129818201065,0.09126712381839752,0.14799091219902039,4.217944145202637,3.1214756965637207,7.866054534912109
42,correlated,analytic,0.8,0.8092296511627907,66048,0,615,0.00931140988372093,68,0.0010295542635658916,547,0.00828185562015504,0,1.0,8825,47453,9770,0.14792272286821706,0.028477875515818596,0.024049527943134308,0.05882129818201065,0.09126712381839752,0.14799091219902039,4.9123640060424805,3.853309154510498,9.12429428100586
42,correlated,analytic,0.85,0.8580426356589147,66048,0,611,0.009250847868217055,56,0.0008478682170542636,555,0.00840297965116279,0,1.0,6391,51411,8246,0.12484859496124032,0.028477875515818596,0.024049527943134308,0.05882129818201065,0.09126712381839752,0.14799091219902039,5.453369140625,4.465765953063965,9.955068588256836
42,correlated,analytic,0.9,0.9084302325581395,66048,0,551,0.008342417635658914,27,0.0004087936046511628,524,0.007933624031007752,0,1.0,4115,55793,6140,0.09296269379844961,0.028477875515818596,0.024049527943134308,0.05882129818201065,0.09126712381839752,0.14799091219902039,6.37226676940918,5.440542221069336,11.13332462310791
