layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,32,0.8,mean_pooled_score,0.8676470588235294,0.9471217564174107,0.3401038348674774,0.24975231289863586,0.8976365923881531,0.9959090948104858,0.659896194934845,0.8171674609184265,1.3717060089111328,0.6429925560951233,0.0,1.00729238986969,1.69866144657135,16.122909545898438,25.65790557861328
12,32,0.8,oracle_block_mass,0.75,0.8890816824776786,0.7285133600234985,0.752938985824585,0.9977605938911438,1.0000001192092896,0.2714866101741791,0.3498162627220154,0.8113702535629272,0.9245909452438354,0.8031905889511108,0.5429732203483582,1.1337836980819702,6.128697395324707,13.029108047485352
12,32,0.8,local_window,0.6691176470588236,0.8544921875,0.7077528834342957,0.7719651460647583,1.0,1.0000001192092896,0.29224705696105957,0.43662935495376587,1.1136314868927002,0.9784724116325378,0.9420225620269775,0.5844941139221191,1.4139021635055542,7.004427433013916,17.16736602783203
12,32,0.8,random,0.7993697478991597,0.900848388671875,0.20803329348564148,0.06817694008350372,0.6900410056114197,1.0,0.7919666171073914,0.9396233558654785,1.3606027364730835,0.49679285287857056,0.0,1.3517905473709106,1.9869879484176636,19.4503173828125,25.89911460876465
12,32,0.85,mean_pooled_score,0.9044117647058824,0.9646257672991071,0.2800191342830658,0.14211034774780273,0.8591428995132446,0.976951003074646,0.7199808359146118,0.8718777298927307,1.412061333656311,0.5762423276901245,0.0,1.0649616718292236,1.7588311433792114,17.599491119384766,25.740041732788086
12,32,0.85,oracle_block_mass,0.7867647058823529,0.9072614397321429,0.6878605484962463,0.705371618270874,0.9965057373046875,1.0000001192092896,0.31213945150375366,0.41108646988868713,0.9409515857696533,0.9016008973121643,0.718002438545227,0.6242789626121521,1.2768393754959106,7.086653709411621,14.747810363769531
12,32,0.85,local_window,0.7720588235294118,0.9091796875,0.6286184191703796,0.6656625270843506,0.9999999403953552,1.0000001192092896,0.3713814914226532,0.5591884255409241,1.3212051391601562,0.9639649987220764,0.9020795226097107,0.7427629828453064,1.6247575283050537,8.842503547668457,19.535045623779297
12,32,0.85,random,0.8503151260504201,0.9262913295200893,0.16741831600666046,0.031052934005856514,0.6271287202835083,0.9999999403953552,0.832581639289856,0.9842169880867004,1.3946726322174072,0.42182105779647827,0.0,1.3437347412109375,1.9861170053482056,20.473968505859375,25.939767837524414
12,32,0.9,mean_pooled_score,0.9558823529411765,0.9854823521205357,0.1402583122253418,0.0,0.5871388912200928,0.9681399464607239,0.8597416877746582,0.9364985823631287,1.1362935304641724,0.3411201536655426,0.0,1.0944832563400269,1.7496463060379028,21.13768196105957,25.970914840698242
12,32,0.9,oracle_block_mass,0.8382352941176471,0.9325779506138393,0.614934504032135,0.6106600165367126,0.989822268486023,1.0000001192092896,0.3850655257701874,0.5353677868843079,1.050687313079834,0.8404909372329712,0.343328058719635,0.7701310515403748,1.4637038707733154,8.83704662322998,16.952800750732422
