layer,block_size,target_sparsity,mask_type,actual_tile_sparsity,token_mask_sparsity,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,kept_attention_mass_p99,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_l1_p90,prob_kl_mean,prob_kl_p90
12,8,0.85,random,0.8489697802197802,0.9233049665178571,0.07722277194261551,0.0,0.28887900710105896,0.9479538798332214,0.9227772951126099,0.9747837781906128,1.0850752592086792,0.1859218180179596,0.0,1.1567987203598022,1.909766435623169,22.803640365600586,26.172813415527344
12,8,0.9,mean_pooled_score,0.9163461538461538,0.95751953125,0.046249039471149445,0.0,0.10930629074573517,0.8851558566093445,0.9537509679794312,0.9779008626937866,1.0,0.06833020597696304,0.0,1.0393378734588623,1.000000238418579,23.574066162109375,26.223896026611328
12,8,0.9,oracle_block_mass,0.885576923076923,0.94189453125,0.08494920283555984,0.0,0.3403571844100952,0.9999998807907104,0.9150508046150208,0.9636998772621155,1.0,0.10540975630283356,0.0,1.0715916156768799,1.5932927131652832,22.5555419921875,26.144947052001953
12,8,0.9,local_window,0.8225961538461538,0.909912109375,0.09386182576417923,0.0,0.43796709179878235,1.0,0.9061382412910461,0.9260515570640564,1.0,0.11257882416248322,0.0,0.9607138633728027,1.0000001192092896,22.40349006652832,26.148027420043945
12,8,0.9,random,0.8995879120879121,0.9490094866071429,0.05009960010647774,0.0,0.14548268914222717,0.8783683776855469,0.9499003291130066,0.9881688356399536,1.0211915969848633,0.13525477051734924,0.0,1.1336177587509155,1.8440948724746704,23.486087799072266,26.215511322021484
12,16,0.0,dense,0.0,0.484375,0.5219222903251648,0.9999998807907104,1.0000001192092896,1.000000238418579,0.4780776798725128,0.48059412837028503,1.0,0.5240320563316345,0.0,0.48740535974502563,1.0000001192092896,11.932815551757812,25.782575607299805
12,16,0.5,mean_pooled_score,0.5454545454545454,0.765625,0.2373274266719818,0.0,1.0,1.0000001192092896,0.7626727223396301,0.780250608921051,1.0,0.2575061023235321,0.0,0.81859290599823,1.0000001192092896,18.90130615234375,26.04390525817871
12,16,0.5,oracle_block_mass,0.48484848484848486,0.734375,0.27938729524612427,0.0,1.0,1.0000001192092896,0.7206127047538757,0.7402688264846802,1.0,0.30493173003196716,0.0,0.7830223441123962,1.0000001192092896,17.852170944213867,25.980316162109375
12,16,0.5,local_window,0.25757575757575757,0.6171875,0.39094001054763794,0.0,1.0,1.0000001192092896,0.6090599894523621,0.6145852208137512,1.0,0.39806389808654785,0.0,0.6243699789047241,1.0000001192092896,15.122679710388184,25.895822525024414
12,16,0.5,random,0.5047348484848485,0.74462890625,0.2576185166835785,0.0,1.0,1.0000001192092896,0.7423815131187439,0.7747387290000916,1.0,0.3018089234828949,0.0,0.8398131728172302,1.000000238418579,18.38798713684082,26.01859474182129
