layer,block_size,target_sparsity,mask_type,sample_pattern,aggregation,local_blocks,hybrid_weights,local_budget_overflow_rate,actual_tile_sparsity,attention_tile_work_fraction,kept_attention_mass_mean,kept_attention_mass_p50,kept_attention_mass_p90,dropped_attention_mass_mean,output_l2_relative_mean,output_l2_relative_p90,output_cosine_mean,output_cosine_p10,prob_l1_mean,prob_kl_mean,token_mask_sparsity,quality_pass,strong_quality_pass,oracle_gap_mass,oracle_gap_l2
12,16,0.4,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70,0.09375,0.37310606060606055,0.6268939393939394,0.9438793063163757,0.9773563146591187,0.9998106360435486,0.05612071231007576,0.07693823426961899,0.17145109176635742,0.9919819235801697,0.9892240166664124,0.11224142462015152,1.22858464717865,0.69140625,False,False,0.014196038246154785,0.025697633624076843
12,16,0.4,hybrid,anti_diagonal,topk_mean,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.9004711508750916,0.9692665934562683,0.9998099207878113,0.09952884167432785,0.15696898102760315,0.40303272008895874,0.9900185465812683,0.9832881093025208,0.1990576833486557,2.3526158332824707,0.69140625,False,False,0.057604193687438965,0.105728380382061
12,16,0.4,hybrid,anti_diagonal,logsumexp,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.943573534488678,0.9771872758865356,0.9998123049736023,0.05642635002732277,0.07784748822450638,0.17685969173908234,0.9919155836105347,0.9886300563812256,0.11285269260406494,1.235146164894104,0.69140625,False,False,0.014501810073852539,0.026606887578964233
12,16,0.4,hybrid,both_diagonals,topk_mean,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.9358873963356018,0.9762605428695679,0.9998227953910828,0.06411265581846237,0.09160720556974411,0.19678428769111633,0.9915826916694641,0.9872922897338867,0.12822531163692474,1.4345287084579468,0.69140625,False,False,0.02218794822692871,0.040366604924201965
12,16,0.4,hybrid,both_diagonals,logsumexp,2,L0.30_A0.70_R0.10,0.09375,0.37310606060606055,0.6268939393939394,0.9438814520835876,0.9775533676147461,0.9998092651367188,0.056118547916412354,0.07759980112314224,0.17637532949447632,0.9919430017471313,0.9885637164115906,0.1122371032834053,1.2284892797470093,0.69140625,False,False,0.014193892478942871,0.026359200477600098
12,16,0.4,adaptive_hybrid_m0.90,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.11468982696533203,0.2063651606440544
12,16,0.4,adaptive_hybrid_m0.90,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9050833582878113,0.9658325910568237,0.9997356534004211,0.09491661936044693,0.13943955302238464,0.31893807649612427,0.9865169525146484,0.9757022261619568,0.18983323872089386,2.168168783187866,0.71484375,False,False,0.05299198627471924,0.0881989523768425
12,16,0.4,adaptive_hybrid_m0.90,both_diagonals,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8845509886741638,0.9574059247970581,0.9997296333312988,0.1154489740729332,0.17918017506599426,0.4514099359512329,0.9853945374488831,0.9728465676307678,0.2308979481458664,2.7016751766204834,0.71484375,False,False,0.0735243558883667,0.12793957442045212
12,16,0.4,adaptive_hybrid_m0.90,both_diagonals,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9070318341255188,0.9656906127929688,0.9997451901435852,0.09296820312738419,0.13534951210021973,0.30565690994262695,0.9865787625312805,0.9757463932037354,0.18593640625476837,2.117910146713257,0.71484375,False,False,0.05104351043701172,0.08410891145467758
12,16,0.4,adaptive_hybrid_m0.95,anti_diagonal,topk_mean,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.8433855175971985,0.9252945184707642,0.9997147917747498,0.1566145271062851,0.25760576128959656,0.7688019871711731,0.9823951125144958,0.9680026769638062,0.3132290840148926,3.771494150161743,0.71484375,False,False,0.11468982696533203,0.2063651606440544
12,16,0.4,adaptive_hybrid_m0.95,anti_diagonal,logsumexp,2,L0.45_A0.45_R0.10,1.0,0.4185606060606061,0.5814393939393939,0.9050833582878113,0.9658325910568237,0.9997356534004211,0.09491661936044693,0.13943955302238464,0.31893807649612427,0.9865169525146484,0.9757022261619568,0.18983323872089386,2.168168783187866,0.71484375,False,False,0.05299198627471924,0.0881989523768425
